NodeID	ClusterNumber
23931	1
23932	0
23933	0
23934	2
23935	1
23936	0
23937	1
23938	0
23939	1
23940	1
23941	0
23942	2
23943	2
23944	0
23945	2
23946	0
23947	0
23948	1
23949	1
23950	1
23951	1
23952	1
23953	2
23954	2
23955	1
23956	0
23957	1
23958	0
23959	0
23960	1
23961	1
23962	1
23963	1
23964	2
23965	1
23966	1
23967	0
23968	2
23969	0
23970	2
23971	2
23972	2
23973	2
23974	1
23975	2
23976	2
23977	2
23978	0
23979	1
23980	1
23981	2
23982	2
23983	2
23984	0
23985	2
23986	2
23987	2
23988	2
23989	1
23990	1
23991	2
23992	0
23993	2
23994	2
23995	1
23996	1
23997	1
23998	1
23999	1
24000	2
24001	0
24002	0
24003	2
24004	2
24005	1
24006	1
24007	1
24008	1
24009	1
24010	2
24011	1
24012	0
24013	0
24014	1
24015	1
24016	2
24017	1
24018	1
24019	2
24020	2
24021	1
24022	0
24023	2
24024	2
24025	1
24026	1
24027	2
24028	0
24029	2
24030	1
24031	1
24032	0
24033	2
24034	1
24035	2
24036	2
24037	2
24038	2
24039	1
24040	0
24041	1
24042	2
24043	2
24044	2
24045	2
24046	2
24047	0
24048	0
24049	1
24050	1
24051	1
24052	0
24053	1
24054	1
24055	0
24056	2
24057	1
24058	1
24059	0
24060	1
24061	2
24062	1
24063	2
24064	1
24065	2
24066	0
24067	0
24068	2
24069	2
24070	2
24071	2
24072	2
24073	2
24074	2
24075	0
24076	1
24077	0
24078	1
24079	1
24080	1
24081	1
24082	1
24083	2
24084	1
24085	2
24086	1
24087	0
24088	1
24089	2
24090	0
24091	1
24092	1
24093	1
24094	0
24095	0
24096	2
24097	0
24098	0
24099	1
24100	1
24101	2
24102	1
24103	2
24104	1
24105	0
24106	0
24107	1
24108	1
24109	1
24110	1
24111	1
24112	2
24113	2
24114	1
24115	0
24116	2
24117	1
24118	1
24119	2
24120	2
24121	0
24122	1
24123	2
24124	1
24125	2
24126	1
24127	1
24128	2
24129	1
24130	1
24131	0
24132	2
24133	2
24134	2
24135	2
24136	0
24137	2
24138	1
24139	2
24140	2
24141	2
24142	2
24143	0
24144	2
24145	1
24146	1
24147	0
24148	1
24149	2
24150	2
24151	1
24152	1
24153	2
24154	0
24155	1
24156	0
24157	0
24158	0
24159	2
24160	0
24161	2
24162	2
24163	2
24164	0
24165	0
24166	2
24167	0
24168	1
24169	2
24170	2
24171	2
24172	0
24173	1
24174	0
24175	0
24176	1
24177	0
24178	0
24179	2
24180	1
24181	1
24182	0
24183	2
24184	0
24185	1
24186	1
24187	0
24188	1
24189	2
24190	0
24191	1
24192	2
24193	0
24194	1
24195	0
24196	0
24197	2
24198	0
24199	0
24200	2
24201	1
24202	2
24203	2
24204	0
24205	2
24206	0
24207	2
24208	1
24209	2
24210	1
24211	1
24212	2
24213	1
24214	2
24215	2
24216	0
24217	2
24218	2
24219	1
24220	0
24221	1
24222	0
24223	2
24224	1
24225	0
24226	0
24227	0
24228	1
24229	0
24230	2
24231	0
24232	0
24233	2
24234	0
24235	2
24236	2
24237	1
24238	1
24239	0
24240	2
24241	1
24242	0
24243	2
24244	1
24245	1
24246	2
24247	2
24248	0
24249	2
24250	0
24251	1
24252	0
24253	2
24254	1
24255	2
24256	1
24257	1
24258	2
24259	1
24260	1
24261	1
24262	1
24263	2
24264	0
24265	2
24266	1
24267	0
24268	1
24269	2
24270	0
24271	2
24272	0
24273	1
24274	2
24275	0
24276	2
24277	2
24278	2
24279	1
24280	0
24281	1
24282	0
24283	1
24284	1
24285	0
24286	0
24287	0
24288	2
24289	1
24290	2
24291	2
24292	2
24293	2
24294	0
24295	2
24296	1
24297	2
24298	1
24299	0
24300	1
24301	0
24302	2
24303	0
24304	0
24305	1
24306	2
24307	2
24308	2
24309	0
24310	0
24311	2
24312	1
24313	2
24314	1
24315	1
24316	1
24317	0
24318	2
24319	2
24320	0
24321	0
24322	2
24323	2
24324	0
24325	0
24326	1
24327	1
24328	2
24329	0
24330	1
24331	1
24332	0
24333	0
24334	1
24335	0
24336	0
24337	1
24338	1
24339	0
24340	0
24341	1
24342	2
24343	2
24344	1
24345	1
24346	1
24347	2
24348	2
24349	2
24350	1
24351	1
24352	1
24353	0
24354	0
24355	1
24356	1
24357	2
24358	1
24359	0
24360	2
24361	1
24362	1
24363	1
24364	1
24365	2
24366	1
24367	1
24368	2
24369	2
24370	0
24371	2
24372	0
24373	1
24374	2
24375	0
24376	2
24377	0
24378	0
24379	0
24380	1
24381	2
24382	2
24383	2
24384	0
24385	1
24386	1
24387	0
24388	0
24389	0
24390	2
24391	0
24392	2
24393	1
24394	2
24395	0
24396	1
24397	0
24398	1
24399	2
24400	0
24401	2
24402	0
24403	1
24404	2
24405	1
24406	2
24407	1
24408	2
24409	1
24410	1
24411	1
24412	2
24413	2
24414	0
24415	0
24416	0
24417	2
24418	2
24419	1
24420	2
24421	2
24422	1
24423	0
24424	2
24425	2
24426	2
24427	2
24428	2
24429	0
24430	1
24431	1
24432	2
24433	1
24434	0
24435	2
24436	0
24437	0
24438	0
24439	1
24440	1
24441	0
24442	2
24443	1
24444	1
24445	1
24446	0
24447	0
24448	0
24449	2
24450	1
24451	1
24452	2
24453	2
24454	1
24455	0
24456	2
24457	0
24458	0
24459	2
24460	0
24461	1
24462	2
24463	2
24464	1
24465	1
24466	0
24467	1
24468	1
24469	1
24470	0
24471	0
24472	1
24473	2
24474	1
24475	0
24476	2
24477	0
24478	2
24479	2
24480	0
24481	0
24482	2
24483	0
24484	0
24485	0
24486	0
24487	1
24488	1
24489	2
24490	0
24491	1
24492	1
24493	1
24494	1
24495	2
24496	1
24497	1
24498	0
24499	2
24500	2
24501	0
24502	0
24503	0
24504	1
24505	0
24506	1
24507	0
24508	0
24509	1
24510	0
24511	2
24512	0
24513	2
24514	1
24515	0
24516	2
24517	0
24518	0
24519	2
24520	0
24521	0
24522	1
24523	2
24524	2
24525	0
24526	0
24527	1
24528	1
24529	0
24530	0
24531	2
24532	0
24533	1
24534	2
24535	0
24536	0
24537	1
24538	0
24539	0
24540	2
24541	2
24542	2
24543	2
24544	2
24545	0
24546	1
24547	1
24548	1
24549	1
24550	1
24551	1
24552	0
24553	1
24554	2
24555	2
24556	1
24557	2
24558	2
24559	2
24560	1
24561	1
24562	2
24563	2
24564	1
24565	2
24566	2
24567	2
24568	2
24569	1
24570	0
24571	0
24572	1
24573	1
24574	0
24575	0
24576	0
24577	0
24578	2
24579	2
24580	2
24581	2
24582	1
24583	0
24584	2
24585	1
24586	1
24587	2
24588	1
24589	1
24590	0
24591	1
24592	2
24593	2
24594	2
24595	1
24596	1
24597	1
24598	2
24599	2
24600	2
24601	0
24602	0
24603	2
24604	1
24605	1
24606	1
24607	2
24608	2
24609	2
24610	0
24611	1
24612	2
24613	0
24614	0
24615	0
24616	2
24617	0
24618	2
24619	2
24620	1
24621	0
24622	2
24623	2
24624	2
24625	0
24626	0
24627	1
24628	1
24629	0
24630	2
24631	0
24632	2
24633	2
24634	2
24635	0
24636	2
24637	1
24638	1
24639	0
24640	0
24641	1
24642	1
24643	1
24644	2
24645	0
24646	2
24647	0
24648	0
24649	2
24650	1
24651	2
24652	2
24653	2
24654	1
24655	1
24656	2
24657	2
24658	0
24659	2
24660	2
24661	2
24662	2
24663	1
24664	0
24665	2
24666	1
24667	1
24668	1
24669	2
24670	1
24671	0
24672	1
24673	2
24674	0
24675	2
24676	1
24677	2
24678	1
24679	1
24680	2
24681	2
24682	1
24683	1
24684	1
24685	2
24686	1
24687	1
24688	1
24689	2
24690	0
24691	2
24692	2
24693	0
24694	0
24695	0
24696	0
24697	1
24698	1
24699	2
24700	2
24701	2
24702	0
24703	0
24704	0
24705	2
24706	1
24707	2
24708	2
24709	1
24710	2
24711	2
24712	2
24713	0
24714	0
24715	0
24716	1
24717	2
24718	1
24719	2
24720	1
24721	0
24722	2
24723	2
24724	1
24725	2
24726	1
24727	0
24728	2
24729	2
24730	2
24731	0
24732	2
24733	1
24734	2
24735	0
24736	1
24737	1
24738	0
24739	2
24740	2
24741	2
24742	1
24743	0
24744	2
24745	2
24746	0
24747	1
24748	1
24749	1
24750	0
24751	2
24752	1
24753	1
24754	0
24755	1
24756	2
24757	0
24758	0
24759	0
24760	0
24761	0
24762	2
24763	2
24764	2
24765	2
24766	1
24767	1
24768	1
24769	0
24770	1
24771	1
24772	2
24773	2
24774	2
24775	0
24776	0
24777	1
24778	1
24779	2
24780	0
24781	1
24782	2
24783	2
24784	2
24785	2
24786	2
24787	0
24788	0
24789	2
24790	2
24791	2
24792	0
24793	2
24794	2
24795	0
24796	0
24797	2
24798	1
24799	0
24800	0
24801	0
24802	0
24803	1
24804	0
24805	1
24806	1
24807	0
24808	2
24809	2
24810	2
24811	1
24812	2
24813	0
24814	2
24815	2
24816	1
24817	2
24818	0
24819	0
24820	2
24821	2
24822	2
24823	1
24824	2
24825	2
24826	0
24827	2
24828	1
24829	0
24830	0
24831	1
24832	0
24833	1
24834	2
24835	2
24836	2
24837	1
24838	0
24839	1
24840	1
24841	2
24842	2
24843	2
24844	1
24845	0
24846	0
24847	0
24848	1
24849	0
24850	2
24851	0
24852	1
24853	2
24854	1
24855	0
24856	2
24857	2
24858	1
24859	2
24860	0
24861	1
24862	2
24863	2
24864	0
24865	0
24866	2
24867	1
24868	2
24869	2
24870	2
24871	1
24872	2
24873	0
24874	2
24875	2
24876	2
24877	0
24878	2
24879	2
24880	1
24881	0
24882	0
24883	0
24884	1
24885	1
24886	1
24887	0
24888	1
24889	0
24890	0
24891	0
24892	2
24893	2
24894	0
24895	2
24896	2
24897	1
24898	0
24899	0
24900	0
24901	1
24902	1
24903	1
24904	1
24905	2
24906	1
24907	1
24908	0
24909	1
24910	0
24911	1
24912	2
24913	2
24914	2
24915	0
24916	1
24917	1
24918	1
24919	1
24920	1
24921	1
24922	0
24923	1
24924	2
24925	1
24926	2
24927	0
24928	2
24929	1
24930	2
24931	0
24932	2
24933	2
24934	1
24935	2
24936	1
24937	1
24938	2
24939	0
24940	1
24941	0
24942	2
24943	1
24944	2
24945	0
24946	2
24947	0
24948	0
24949	2
24950	1
24951	2
24952	2
24953	2
24954	2
24955	0
24956	1
24957	1
24958	1
24959	0
24960	1
24961	1
24962	2
24963	2
24964	0
24965	0
24966	2
24967	2
24968	2
24969	2
24970	2
24971	2
24972	0
24973	0
24974	2
24975	1
24976	0
24977	1
24978	1
24979	1
24980	2
24981	1
24982	2
24983	1
24984	0
24985	0
24986	1
24987	2
24988	1
24989	2
24990	0
24991	0
24992	1
24993	0
24994	0
24995	2
24996	1
24997	0
24998	0
24999	2
25000	1
25001	0
25002	1
25003	2
25004	1
25005	1
25006	0
25007	2
25008	0
25009	0
25010	1
25011	0
25012	1
25013	2
25014	2
25015	0
25016	2
25017	1
25018	1
25019	0
25020	0
25021	0
25022	0
25023	2
25024	2
25025	2
25026	1
25027	1
25028	2
25029	0
25030	2
25031	2
25032	1
25033	1
25034	1
25035	1
25036	0
25037	0
25038	2
25039	2
25040	2
25041	0
25042	2
25043	1
25044	0
25045	0
25046	1
25047	2
25048	1
25049	2
25050	2
25051	0
25052	0
25053	2
25054	1
25055	2
25056	0
25057	2
25058	1
25059	2
25060	2
25061	1
25062	2
25063	0
25064	2
25065	0
25066	2
25067	1
25068	2
25069	1
25070	0
25071	0
25072	2
25073	0
25074	2
25075	1
25076	1
25077	1
25078	0
25079	1
25080	2
25081	1
25082	0
25083	2
25084	2
25085	2
25086	2
25087	1
25088	0
25089	2
25090	1
25091	0
25092	1
25093	0
25094	0
25095	2
25096	2
25097	1
25098	2
25099	0
25100	2
25101	2
25102	0
25103	1
25104	0
25105	1
25106	0
25107	2
25108	1
25109	2
25110	1
25111	1
25112	0
25113	0
25114	1
25115	1
25116	1
25117	1
25118	1
25119	0
25120	2
25121	2
25122	2
25123	1
25124	1
25125	0
25126	1
25127	1
25128	2
25129	0
25130	2
25131	1
25132	1
25133	1
25134	0
25135	1
25136	2
25137	1
25138	1
25139	1
25140	1
25141	2
25142	2
25143	1
25144	1
25145	2
25146	2
25147	1
25148	0
25149	0
25150	2
25151	2
25152	1
25153	1
25154	2
25155	0
25156	0
25157	2
25158	1
25159	0
25160	2
25161	2
25162	2
25163	0
25164	2
25165	2
25166	0
25167	2
25168	1
25169	2
25170	0
25171	2
25172	2
25173	1
25174	0
25175	2
25176	1
25177	0
25178	2
25179	2
25180	2
25181	1
25182	2
25183	2
25184	1
25185	1
25186	1
25187	1
25188	1
25189	2
25190	2
25191	0
25192	1
25193	2
25194	0
25195	1
25196	1
25197	1
25198	2
25199	1
25200	0
25201	2
25202	2
25203	1
25204	0
25205	2
25206	1
25207	0
25208	0
25209	2
25210	2
25211	0
25212	2
25213	2
25214	2
25215	0
25216	2
25217	0
25218	0
25219	1
25220	0
25221	0
25222	1
25223	2
25224	0
25225	1
25226	2
25227	1
25228	2
25229	1
25230	1
25231	2
25232	1
25233	0
25234	2
25235	2
25236	1
25237	0
25238	1
25239	0
25240	2
25241	2
25242	2
25243	0
25244	1
25245	2
25246	2
25247	2
25248	2
25249	2
25250	0
25251	0
25252	1
25253	1
25254	0
25255	2
25256	1
25257	1
25258	1
25259	0
25260	2
25261	2
25262	2
25263	1
25264	0
25265	1
25266	2
25267	2
25268	1
25269	1
25270	1
25271	0
25272	2
25273	1
25274	1
25275	2
25276	2
25277	1
25278	2
25279	0
25280	2
25281	1
25282	2
25283	2
25284	2
25285	1
25286	2
25287	1
25288	0
25289	1
25290	1
25291	0
25292	2
25293	2
25294	1
25295	2
25296	1
25297	2
25298	0
25299	2
25300	1
25301	1
25302	1
25303	0
25304	2
25305	0
25306	1
25307	2
25308	1
25309	0
25310	0
25311	0
25312	2
25313	1
25314	1
25315	1
25316	2
25317	0
25318	1
25319	0
25320	2
25321	1
25322	0
25323	1
25324	0
25325	1
25326	2
25327	0
25328	2
25329	2
25330	2
25331	2
25332	0
25333	1
25334	2
25335	2
25336	2
25337	2
25338	2
25339	1
25340	2
25341	0
25342	2
25343	1
25344	2
25345	2
25346	1
25347	0
25348	1
25349	1
25350	2
25351	1
25352	0
25353	0
25354	0
25355	1
25356	0
25357	2
25358	1
25359	2
25360	2
25361	0
25362	2
25363	1
25364	2
25365	0
25366	0
25367	1
25368	0
25369	2
25370	1
25371	2
25372	1
25373	2
25374	0
25375	0
25376	0
25377	0
25378	1
25379	0
25380	0
25381	0
25382	0
25383	0
25384	1
25385	2
25386	2
25387	0
25388	1
25389	0
25390	2
25391	1
25392	2
25393	2
25394	2
25395	1
25396	2
25397	2
25398	1
25399	1
25400	1
25401	2
25402	2
25403	2
25404	1
25405	2
25406	1
25407	1
25408	0
25409	2
25410	1
25411	0
25412	2
25413	1
25414	0
25415	0
25416	0
25417	2
25418	2
25419	2
25420	1
25421	0
25422	2
25423	0
25424	0
25425	2
25426	2
25427	1
25428	1
25429	2
25430	0
25431	0
25432	0
25433	1
25434	2
25435	0
25436	2
25437	2
25438	0
25439	2
25440	1
25441	0
25442	1
25443	1
25444	2
25445	0
25446	2
25447	1
25448	0
25449	2
25450	2
25451	2
25452	1
25453	2
25454	2
25455	2
25456	1
25457	1
25458	0
25459	0
25460	1
25461	1
25462	0
25463	2
25464	1
25465	2
25466	1
25467	1
25468	0
25469	0
25470	0
25471	1
25472	2
25473	2
25474	0
25475	0
25476	1
25477	0
25478	0
25479	0
25480	2
25481	1
25482	1
25483	2
25484	2
25485	1
25486	1
25487	0
25488	1
25489	1
25490	1
25491	1
25492	1
25493	0
25494	0
25495	1
25496	1
25497	2
25498	2
25499	0
25500	0
25501	0
25502	2
25503	0
25504	2
25505	1
25506	1
25507	0
25508	2
25509	2
25510	1
25511	0
25512	1
25513	2
25514	1
25515	2
25516	0
25517	2
25518	0
25519	2
25520	2
25521	1
25522	1
25523	2
25524	0
25525	2
25526	0
25527	1
25528	0
25529	2
25530	1
25531	1
25532	2
25533	2
25534	1
25535	2
25536	2
25537	2
25538	2
25539	1
25540	1
25541	2
25542	1
25543	0
25544	2
25545	2
25546	1
25547	0
25548	0
25549	2
25550	1
25551	0
25552	1
25553	2
25554	1
25555	1
25556	0
25557	2
25558	0
25559	2
25560	1
25561	1
25562	2
25563	1
25564	1
25565	1
25566	1
25567	2
25568	2
25569	1
25570	1
25571	2
25572	1
25573	1
25574	1
25575	2
25576	0
25577	0
25578	0
25579	1
25580	1
25581	2
25582	0
25583	1
25584	0
25585	1
25586	1
25587	2
25588	2
25589	0
25590	0
25591	1
25592	0
25593	2
25594	2
25595	1
25596	1
25597	0
25598	0
25599	1
25600	2
25601	2
25602	2
25603	2
25604	1
25605	2
25606	1
25607	0
25608	2
25609	2
25610	1
25611	1
25612	0
25613	0
25614	0
25615	2
25616	0
25617	1
25618	2
25619	2
25620	2
25621	1
25622	2
25623	1
25624	2
25625	0
25626	1
25627	1
25628	2
25629	0
25630	1
25631	2
25632	1
25633	2
25634	1
25635	2
25636	1
25637	2
25638	0
25639	1
25640	1
25641	2
25642	1
25643	2
25644	2
25645	2
25646	1
25647	2
25648	0
25649	0
25650	1
25651	2
25652	2
25653	2
25654	2
25655	2
25656	0
25657	0
25658	1
25659	0
25660	2
25661	2
25662	2
25663	0
25664	1
25665	0
25666	2
25667	1
25668	2
25669	2
25670	1
25671	0
25672	2
25673	2
25674	1
25675	1
25676	0
25677	2
25678	1
25679	2
25680	0
25681	2
25682	2
25683	0
25684	0
25685	1
25686	1
25687	1
25688	2
25689	2
25690	1
25691	2
25692	1
25693	0
25694	0
25695	1
25696	2
25697	0
25698	0
25699	1
25700	0
25701	1
25702	2
25703	2
25704	1
25705	0
25706	1
25707	2
25708	1
25709	2
25710	2
25711	2
25712	2
25713	1
25714	2
25715	0
25716	0
25717	2
25718	1
25719	2
25720	1
25721	1
25722	1
25723	0
25724	0
25725	0
25726	2
25727	2
25728	0
25729	1
25730	2
25731	0
25732	2
25733	0
25734	1
25735	1
25736	1
25737	2
25738	2
25739	1
25740	2
25741	2
25742	1
25743	2
25744	1
25745	1
25746	2
25747	2
25748	1
25749	1
25750	0
25751	2
25752	1
25753	1
25754	1
25755	1
25756	1
25757	1
25758	1
25759	0
25760	2
25761	2
25762	1
25763	2
25764	0
25765	0
25766	2
25767	2
25768	0
25769	1
25770	0
25771	2
25772	0
25773	0
25774	1
25775	2
25776	1
25777	0
25778	2
25779	1
25780	1
25781	2
25782	2
25783	2
25784	2
25785	0
25786	2
25787	2
25788	2
25789	1
25790	2
25791	1
25792	1
25793	0
25794	1
25795	0
25796	1
25797	1
25798	0
25799	0
25800	0
25801	2
25802	0
25803	2
25804	2
25805	0
25806	0
25807	1
25808	1
25809	1
25810	2
25811	0
25812	1
25813	2
25814	2
25815	0
25816	1
25817	1
25818	0
25819	1
25820	2
25821	0
25822	0
25823	1
25824	1
25825	2
25826	1
25827	2
25828	2
25829	1
25830	1
25831	1
25832	1
25833	0
25834	2
25835	2
25836	1
25837	2
25838	1
25839	2
25840	1
25841	1
25842	2
25843	0
25844	2
25845	1
25846	1
25847	0
25848	1
25849	0
25850	2
25851	2
25852	2
25853	0
25854	0
25855	0
25856	1
25857	0
25858	1
25859	1
25860	0
25861	1
25862	1
25863	0
25864	1
25865	0
25866	1
25867	1
25868	0
25869	1
25870	0
25871	0
25872	1
25873	2
25874	0
25875	2
25876	2
25877	2
25878	1
25879	0
25880	2
25881	0
25882	2
25883	0
25884	0
25885	1
25886	1
25887	2
25888	1
25889	1
25890	2
25891	0
25892	0
25893	2
25894	1
25895	1
25896	1
25897	0
25898	1
25899	1
25900	0
25901	1
25902	2
25903	1
25904	1
25905	0
25906	0
25907	2
25908	1
25909	2
25910	1
25911	2
25912	2
25913	1
25914	1
25915	1
25916	1
25917	1
25918	0
25919	0
25920	0
25921	1
25922	1
25923	1
25924	1
25925	1
25926	1
25927	1
25928	2
25929	2
25930	2
25931	2
25932	1
25933	2
25934	1
25935	1
25936	2
25937	1
25938	1
25939	0
25940	2
25941	2
25942	0
25943	0
25944	1
25945	2
25946	0
25947	0
25948	0
25949	0
25950	0
25951	1
25952	2
25953	1
25954	2
25955	0
25956	1
25957	1
25958	2
25959	0
25960	1
25961	2
25962	1
25963	2
25964	2
25965	0
25966	1
25967	1
25968	2
25969	1
25970	0
25971	2
25972	1
25973	0
25974	2
25975	2
25976	2
25977	2
25978	2
25979	0
25980	1
25981	2
25982	0
25983	1
25984	2
25985	1
25986	1
25987	0
25988	2
25989	2
25990	2
25991	2
25992	0
25993	2
25994	1
25995	1
25996	1
25997	0
25998	1
25999	1
26000	1
26001	1
26002	1
26003	2
26004	2
26005	1
26006	0
26007	2
26008	0
26009	1
26010	2
26011	2
26012	2
26013	0
26014	0
26015	1
26016	1
26017	1
26018	0
26019	0
26020	1
26021	2
26022	2
26023	2
26024	1
26025	1
26026	0
26027	1
26028	1
26029	2
26030	2
26031	2
26032	1
26033	2
26034	1
26035	2
26036	0
26037	0
26038	0
26039	0
26040	2
26041	2
26042	1
26043	1
26044	2
26045	0
26046	0
26047	2
26048	1
26049	0
26050	2
26051	1
26052	0
26053	2
26054	2
26055	1
26056	0
26057	1
26058	1
26059	2
26060	2
26061	2
26062	1
26063	2
26064	2
26065	1
26066	2
26067	2
26068	1
26069	0
26070	1
26071	2
26072	1
26073	0
26074	0
26075	0
26076	0
26077	0
26078	0
26079	2
26080	1
26081	0
26082	1
26083	1
26084	2
26085	1
26086	1
26087	2
26088	0
26089	1
26090	2
26091	2
26092	2
26093	1
26094	0
26095	2
26096	2
26097	2
26098	0
26099	1
26100	1
26101	0
26102	0
26103	2
26104	1
26105	1
26106	2
26107	1
26108	1
26109	2
26110	2
26111	2
26112	0
26113	2
26114	2
26115	2
26116	0
26117	1
26118	1
26119	1
26120	2
26121	1
26122	2
26123	0
26124	1
26125	0
26126	0
26127	2
26128	2
26129	1
26130	1
26131	1
26132	2
26133	2
26134	2
26135	1
26136	2
26137	0
26138	1
26139	1
26140	2
26141	0
26142	1
26143	0
26144	0
26145	2
26146	0
26147	1
26148	2
26149	0
26150	0
26151	0
26152	0
26153	1
26154	2
26155	2
26156	2
26157	0
26158	1
26159	0
26160	1
26161	2
26162	0
26163	1
26164	1
26165	1
26166	1
26167	0
26168	0
26169	1
26170	2
26171	0
26172	2
26173	1
26174	1
26175	2
26176	0
26177	0
26178	0
26179	1
26180	0
26181	1
26182	1
26183	1
26184	2
26185	1
26186	1
26187	0
26188	1
26189	2
26190	2
26191	1
26192	1
26193	0
26194	2
26195	2
26196	2
26197	0
26198	2
26199	2
26200	1
26201	0
26202	2
26203	1
26204	0
26205	1
26206	1
26207	0
26208	2
26209	2
26210	1
26211	1
26212	0
26213	1
26214	1
26215	1
26216	2
26217	1
26218	1
26219	0
26220	2
26221	1
26222	2
26223	2
26224	2
26225	1
26226	1
26227	0
26228	1
26229	2
26230	0
26231	1
26232	0
26233	0
26234	2
26235	0
26236	0
26237	1
26238	2
26239	1
26240	2
26241	2
26242	2
26243	0
26244	1
26245	2
26246	1
26247	1
26248	0
26249	1
26250	1
26251	0
26252	2
26253	2
26254	1
26255	2
26256	2
26257	0
26258	1
26259	1
26260	1
26261	0
26262	0
26263	1
26264	0
26265	1
26266	1
26267	2
26268	2
26269	2
26270	0
26271	1
26272	0
26273	2
26274	2
26275	2
26276	1
26277	1
26278	1
26279	2
26280	0
26281	1
26282	2
26283	2
26284	1
26285	2
26286	2
26287	2
26288	2
26289	2
26290	0
26291	2
26292	1
26293	0
26294	1
26295	1
26296	2
26297	0
26298	1
26299	1
26300	1
26301	1
26302	1
26303	1
26304	0
26305	0
26306	2
26307	2
26308	0
26309	1
26310	2
26311	1
26312	1
26313	0
26314	2
26315	2
26316	1
26317	0
26318	2
26319	1
26320	0
26321	2
26322	2
26323	1
26324	0
26325	0
26326	1
26327	1
26328	0
26329	1
26330	1
26331	2
26332	2
26333	1
26334	1
26335	1
26336	1
26337	2
26338	0
26339	1
26340	2
26341	0
26342	1
26343	1
26344	2
26345	1
26346	1
26347	0
26348	1
26349	1
26350	1
26351	0
26352	2
26353	1
26354	2
26355	2
26356	0
26357	2
26358	2
26359	2
26360	2
26361	1
26362	0
26363	1
26364	1
26365	1
26366	2
26367	1
26368	1
26369	1
26370	0
26371	0
26372	1
26373	2
26374	0
26375	1
26376	1
26377	1
26378	2
26379	2
26380	2
26381	2
26382	2
26383	2
26384	2
26385	0
26386	2
26387	0
26388	2
26389	2
26390	1
26391	1
26392	0
26393	0
26394	2
26395	2
26396	1
26397	2
26398	2
26399	0
26400	2
26401	1
26402	2
26403	2
26404	2
26405	0
26406	1
26407	0
26408	1
26409	0
26410	1
26411	2
26412	0
26413	1
26414	1
26415	2
26416	1
26417	1
26418	1
26419	2
26420	0
26421	0
26422	2
26423	0
26424	0
26425	2
26426	1
26427	2
26428	0
26429	0
26430	2
26431	2
26432	0
26433	0
26434	0
26435	2
26436	1
26437	1
26438	0
26439	1
26440	0
26441	2
26442	2
26443	0
26444	0
26445	0
26446	1
26447	1
26448	2
26449	2
26450	2
26451	2
26452	1
26453	2
26454	2
26455	2
26456	2
26457	2
26458	1
26459	2
26460	1
26461	2
26462	2
26463	1
26464	2
26465	1
26466	0
26467	2
26468	1
26469	1
26470	1
26471	1
26472	0
26473	2
26474	2
26475	2
26476	0
26477	1
26478	1
26479	2
26480	2
26481	0
26482	2
26483	2
26484	2
26485	2
26486	1
26487	0
26488	0
26489	1
26490	2
26491	0
26492	0
26493	2
26494	1
26495	1
26496	1
26497	2
26498	2
26499	2
26500	1
26501	2
26502	1
26503	1
26504	1
26505	0
26506	1
26507	1
26508	2
26509	0
26510	1
26511	2
26512	2
26513	0
26514	1
26515	2
26516	0
26517	0
26518	0
26519	1
26520	2
26521	0
26522	2
26523	2
26524	2
26525	0
26526	2
26527	1
26528	1
26529	1
26530	1
26531	1
26532	1
26533	1
26534	1
26535	1
26536	0
26537	0
26538	1
26539	0
26540	1
26541	2
26542	1
26543	0
26544	1
26545	1
26546	1
26547	2
26548	2
26549	1
26550	1
26551	1
26552	1
26553	0
26554	0
26555	0
26556	1
26557	0
26558	0
26559	2
26560	2
26561	1
26562	1
26563	0
26564	2
26565	2
26566	1
26567	2
26568	2
26569	1
26570	2
26571	2
26572	2
26573	1
26574	1
26575	1
26576	1
26577	0
26578	0
26579	1
26580	2
26581	1
26582	0
26583	2
26584	0
26585	2
26586	0
26587	2
26588	2
26589	1
26590	2
26591	1
26592	2
26593	2
26594	0
26595	2
26596	2
26597	2
26598	0
26599	0
26600	1
26601	2
26602	1
26603	1
26604	0
26605	0
26606	0
26607	0
26608	1
26609	2
26610	1
26611	0
26612	1
26613	2
26614	2
26615	2
26616	0
26617	1
26618	2
26619	2
26620	0
26621	2
26622	2
26623	1
26624	2
26625	2
26626	1
26627	1
26628	2
26629	0
26630	1
26631	1
26632	1
26633	2
26634	2
26635	2
26636	2
26637	2
26638	0
26639	0
26640	1
26641	1
26642	2
26643	2
26644	1
26645	0
26646	2
26647	1
26648	0
26649	0
26650	2
26651	1
26652	1
26653	0
26654	0
26655	2
26656	0
26657	2
26658	1
26659	2
26660	2
26661	0
26662	1
26663	0
26664	1
26665	1
26666	1
26667	0
26668	2
26669	1
26670	2
26671	0
26672	1
26673	2
26674	2
26675	2
26676	0
26677	2
26678	0
26679	0
26680	0
26681	2
26682	1
26683	1
26684	2
26685	2
26686	0
26687	2
26688	1
26689	1
26690	1
26691	2
26692	1
26693	2
26694	1
26695	1
26696	1
26697	1
26698	1
26699	2
26700	2
26701	1
26702	1
26703	2
26704	2
26705	2
26706	1
26707	2
26708	2
26709	2
26710	1
26711	2
26712	1
26713	0
26714	1
26715	2
26716	2
26717	1
26718	0
26719	0
26720	1
26721	1
26722	2
26723	2
26724	2
26725	2
26726	2
26727	0
